game_evaluation_2
0
0.027027
0.0133333
0.038961
0.0526316
0.0769231
0.0632911
0.075
0.0617284
0.0731707
0.060241
0.0714286
0.0714286
0.0930233
0.164557
0.166667
0.135135
0.179487
0.210526
0.220779
0.27027
0.27027
0.253333
0.272727
0.209877
0.219512
0.190476
0.190476
0.204819
0.21519
0.2
0.2
0.170732
0.21519
0.28
0.257143
0.3125
0.311475
0.381818
0.346154
0.320755
0.368421
0.322034
0.322034
0.368421
0.368421
0.322034
0.322034
0.238095
0.142857
-0.0526316
0.384615
0.317073
0.471698
0.5
0.489362
0.534884
0.571429
0.609756
0.611111
0.487179
0.534884
0.609756
0.5625
0.75
0.9
0.809524
1
