game_evaluation_3
0
-0.0285714
0
0.0144928
0
0.0140845
0
-0.0285714
-0.0422535
-0.0277778
0
0.0277778
0.0422535
0.0285714
0
0.027027
0.0410959
0.0666667
0.0958904
0.0833333
0.0985915
0.111111
0.142857
0.117647
0.0857143
0.15942
0.0666667
0.0704225
0.121212
0.09375
0.111111
0.0819672
0
0.0149254
-0.138889
-0.15493
-0.205882
-0.223881
-0.193548
-0.15625
-0.118644
-0.127273
-0.169811
-0.183673
-0.2
-0.153846
-0.185185
-0.185185
-0.225806
-0.147541
-0.0943396
-0.153846
-0.137255
-0.04
0.0588235
0.0416667
0.0666667
0.047619
0.0769231
-0.025641
-0.027027
0.0731707
0.128205
0.15
0.121951
0.1
0.0810811
0.1
0
-0.116279
-0.0952381
-0.0731707
-0.116279
-0.0952381
-0.0232558
0.0909091
0.142857
0.142857
0.0909091
0.142857
0.116279
0.238095
0.230769
0.2
0.263158
0.257143
0.333333
0.354839
0.333333
0.285714
0.2
0.142857
0.0666667
0.125
0.1875
0.290323
0.37931
0.333333
0.333333
0.428571
0.354839
0.393939
0.25
0.2
0.125
0.0666667
0.103448
0.037037
0
-0.037037
-0.103448
-0.0322581
0.125
0.0967742
0
0.030303
0.125
0.0666667
0.111111
0.0769231
0.12
0.217391
0.272727
0.238095
0.04
0.111111
0.0714286
0
-0.037037
0.0344828
0.0714286
0.12
0.333333
0.3
0.181818
0.217391
0.166667
0.285714
0.185185
0.153846
0.133333
0
0
-0.04
0.0434783
0.0833333
0.130435
0.0909091
-0.0769231
-0.12
0
0.047619
-0.0434783
-0.0526316
-0.217391
-0.037037
-0.0434783
-0.25
-0.238095
-0.181818
-0.1
-0.047619
-0.2
-0.304348
-0.368421
-0.444444
-0.411765
-0.368421
-0.428571
-0.473684
-0.333333
-0.25
-0.142857
-0.333333
-0.384615
-0.285714
-0.333333
-0.384615
-0.428571
-0.294118
-0.25
-0.384615
-0.428571
-0.411765
-0.466667
-0.692308
-0.636364
-0.5
-0.454545
-0.333333
-0.272727
-0.4
-0.454545
-0.333333
-0.428571
-0.538462
-0.5
-0.384615
-0.466667
-0.571429
-0.625
-0.529412
-0.466667
-0.538462
-0.5
-0.636364
-0.230769
-0.2
-0.111111
-0.166667
-0.230769
-0.2
-0.333333
-0.2
-0.25
-0.384615
-0.333333
-0.454545
-0.5
-0.384615
-0.428571
-0.538462
-0.454545
-0.0666667
0.0769231
-0.454545
-0.333333
-0.0909091
0
0
0.142857
0.333333
0.2
0
-0.111111
0
-0.142857
-0.0666667
-0.166667
-0.272727
-0.384615
-0.5
-0.230769
-0.272727
-0.2
-0.0909091
0
-0.111111
-0.142857
-0.111111
-0.2
-0.25
-0.333333
-0.2
0
0
-0.0909091
-0.2
-0.166667
-0.0769231
-0.0909091
0
0
0.125
0.0588235
-0.0666667
0
-0.0909091
-0.166667
0
0.0769231
0
0.0909091
0.166667
0.0769231
0.142857
0.0666667
-0.0769231
-0.142857
-0.230769
-0.166667
-0.0769231
0.0909091
0.166667
0.0769231
0.142857
0.0666667
0.125
0.0588235
-0.0666667
0.0769231
0.2
0.125
0
-0.0666667
-0.230769
-0.166667
-0.0769231
-0.2
-0.384615
-0.272727
-0.0769231
0
-0.0909091
0.111111
0.2
0
-0.2
-0.111111
0.0909091
0.2
0.111111
0.25
0.142857
-0.111111
0.0909091
-0.0769231
0
