game_evaluation_2
0
-0.0140845
-0.0410959
-0.027027
-0.0526316
-0.0666667
-0.0909091
-0.105263
-0.116883
-0.0886076
-0.1
-0.0864198
-0.097561
-0.0843373
-0.105882
-0.119048
-0.129412
-0.142857
-0.142857
-0.129412
-0.149425
-0.162791
-0.181818
-0.195402
-0.204545
-0.177778
-0.186813
-0.173913
-0.173913
-0.16129
-0.136364
-0.142857
0.030303
0.0793651
-0.0810811
-0.0526316
-0.195122
-0.184211
-0.19403
-0.19403
-0.283582
-0.102041
-0.538462
-0.568627
-0.591837
-0.583333
-0.487179
-0.526316
-0.702128
-0.666667
-0.728814
-0.7
-0.709091
-0.764706
-0.705882
-0.657143
-0.809524
-0.636364
-0.9375
-0.878788
-1
