game_evaluation_3
0
-0.0140845
-0.0277778
-0.0136986
0.0140845
0.0410959
0.027027
0.0526316
0.038961
0.038961
0.0666667
0.0571429
0.0882353
0.0625
0.030303
0.0461538
0.030303
0.104478
0.121212
0.0625
0.0461538
0.121212
0.104478
0.15942
0.176471
0.2
0.15625
0.111111
0.0769231
0.15625
0.193548
0.118644
0.172414
0.192982
0.24
0.22449
0.276596
0.26087
0.2
0.230769
0.115385
0.132075
0.176471
0.142857
0.166667
0.183673
0.26087
0.227273
0.111111
0.0909091
0.190476
0.243243
0.454545
0.405405
0.333333
0.368421
0.3
0.414634
0.35
0.333333
0.209302
0.276596
0.318182
0.333333
0.388889
0.371429
0.333333
0.315789
0.388889
0.257143
0.128205
0.25
0.243243
0.4
0.45
0.560976
0.641026
0.631579
0.675676
0.657143
0.705882
0.705882
0.657143
0.823529
0.878788
0.6875
0.793103
0.846154
0.6
0.625
0.692308
0.703704
0.846154
0.857143
0.733333
0.714286
0.769231
0.84
0.92
1
