game_evaluation_2
0
-0.0140845
-0.0277778
-0.0422535
-0.0144928
0.0140845
-0.0136986
0.0434783
0.0588235
0
0.0153846
0.0909091
0.107692
0.047619
0.03125
0.107692
0.0909091
0.181818
0.2
0.180328
0.16129
0.181818
0.147059
0.180328
0.142857
0.2
0.181818
0.238095
0.368421
0.245283
0.346939
0.44
0.2
0.258065
0.344828
0.344828
0.258065
0.322034
0.368421
0.396226
0.307692
0.411765
0.469388
0.361702
0.26087
0.244444
0.333333
0.388889
0.4375
0.4
0.354839
0.375
0.571429
0.586207
0.666667
0.677419
0.575758
0.588235
0.5
0.515152
0.5625
0.588235
0.636364
0.625
0.677419
0.818182
0.764706
0.777778
0.882353
0.878788
0.823529
0.875
0.818182
0.8
0.862069
0.870968
0.933333
0.933333
0.870968
0.862069
0.8
0.793103
0.925926
1
