game_evaluation_2
0
0.027027
0
0.012987
0
0.025
0
0.0238095
0
0.0227273
0
0.010989
0
0.0107527
0
0.0105263
0
0.0204082
0
0
-0.0196078
0
-0.00952381
0
0
0.00934579
0.00934579
0.00934579
0.00934579
0.00934579
0
0
0
0
0
0
0.0693069
0.214286
0.0344828
0.0344828
-0.0909091
-0.113402
-0.113402
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.136842
-0.136842
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.113402
-0.113402
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.113402
-0.113402
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
-0.0909091
