game_evaluation_1
0
0.027027
0.0410959
0.0540541
0.0263158
0
0.0136986
0.04
0.0540541
0.0410959
0.0133333
0.038961
0.0526316
0.04
0.012987
0.0379747
0.025
0.037037
0.0632911
0.038961
0.0958904
0.0704225
0.0555556
0.0285714
0.0140845
0.0277778
0
0.0263158
0.04
0.0649351
0.0512821
0.0632911
0.05
0.025641
0.0526316
0.0649351
0.0933333
0.105263
0.0909091
0.113924
0.060241
0.0126582
0.0126582
0.037037
-0.04
-0.0263158
-0.0684932
-0.0985915
-0.104478
-0.0819672
-0.114754
-0.103448
-0.172414
-0.122807
-0.236364
-0.259259
-0.381818
-0.433962
-0.446809
-0.387755
-0.304348
-0.363636
-0.466667
-0.404255
-0.416667
-0.319149
-0.372549
-0.416667
-0.395349
-0.47619
-0.512195
-0.589744
-0.627907
-0.590909
-0.55
-0.512195
-0.421053
-0.4375
-0.470588
-0.435897
-0.55
-0.526316
-0.444444
-0.529412
-0.625
-0.575758
-0.62963
-0.76
-0.913043
-0.76
-0.777778
-0.846154
-1
