game_evaluation_1
0
0.027027
0
-0.027027
-0.0526316
-0.0810811
-0.0933333
-0.123288
-0.135135
-0.150685
-0.173333
-0.142857
-0.164557
-0.135802
-0.135802
-0.121951
-0.13253
-0.146341
-0.156627
-0.170732
-0.170732
-0.142857
-0.162791
-0.190476
-0.209302
-0.168539
-0.177778
-0.261905
-0.270588
-0.241379
-0.241379
-0.270588
-0.270588
-0.285714
-0.285714
-0.333333
-0.342857
-0.323944
-0.311475
-0.333333
-0.419355
-0.366667
-0.481481
-0.37931
-0.457627
-0.368421
-0.37037
-0.411765
-0.681818
-0.644444
-0.681818
-0.608696
-0.72
-0.473684
-0.761905
-0.85
-0.888889
-0.821429
-0.821429
-0.758621
-0.961538
-0.888889
-0.888889
-0.961538
-0.961538
-0.888889
-0.888889
-0.924528
-0.924528
-0.888889
-1
