game_evaluation_3
0
0.027027
0
-0.0133333
-0.038961
-0.0126582
-0.037037
-0.05
-0.0617284
-0.0487805
-0.060241
-0.047619
-0.0588235
-0.0714286
-0.0930233
-0.119048
-0.139535
-0.166667
-0.186047
-0.159091
-0.119048
-0.125
-0.153846
-0.216216
-0.275
-0.243902
-0.253012
-0.283951
-0.283951
-0.253012
-0.261905
-0.247059
-0.255814
-0.35
-0.35
-0.317073
-0.235294
-0.166667
-0.333333
-0.317073
-0.421053
-0.402597
-0.388889
-0.411765
-0.419355
-0.375
-0.459459
-0.44
-0.44
-0.479452
-0.479452
-0.44
-0.44
-0.479452
-0.392857
-0.418182
-0.61194
-0.588235
-0.6
-0.619048
-0.627119
-0.6
-0.672131
-0.7
-0.8
-0.830508
-0.846154
-0.811321
-0.88
-0.958333
-1
