game_evaluation_2
0
-0.0285714
-0.0422535
-0.0571429
-0.0833333
-0.114286
-0.0882353
-0.104478
-0.130435
-0.0985915
-0.0857143
-0.0555556
-0.0810811
-0.0526316
0.0588235
0.0447761
0.0606061
0.0461538
0.0625
0.0793651
0.0461538
0.121212
0.0571429
0.0461538
0.0847458
0.147541
0.129032
0.103448
0.115385
0.0454545
-0.0416667
-0.0869565
-0.0666667
0
-0.0204082
0.0212766
-0.0357143
0.0714286
0.2
0.2
0.142857
0.181818
0.0833333
0.137255
0.234043
0.121951
0.0222222
0.137255
0.0833333
0
0.225806
0.172414
0.142857
0.217391
0.333333
0.368421
0.333333
0.333333
0.103448
0.0434783
0.333333
0.333333
0.333333
0.285714
0.230769
0.2
0
0.0588235
0.166667
0.444444
0.444444
0.555556
0.4
0.5
0.8
0.833333
0.571429
0.538462
0.666667
0.714286
0.6
0.625
0.733333
0.692308
0.571429
0.6
0.714286
0.733333
0.857143
0.833333
0.692308
0.714286
0.846154
0.833333
0.692308
0.733333
0.857143
0.833333
0.571429
0.5
0.636364
0.6
0.777778
0.8
0.5
0.538462
0.818182
0.8
0.636364
0.666667
0.538462
0.454545
0.777778
0.818182
0.666667
0.692308
0.571429
0.625
0.857143
0.846154
0.714286
0.733333
0.857143
0.846154
0.6
0.571429
0.692308
0.714286
0.6
0.625
0.733333
0.692308
0.833333
0.857143
0.625
0.5
0.8
0.75
0.555556
0.428571
0.666667
0.75
0.4
0.5
0.777778
1
