game_evaluation_3
0
0.0136986
-0.0133333
0
-0.012987
-0.04
-0.0526316
-0.038961
-0.0512821
-0.0789474
-0.0666667
-0.0526316
-0.027027
-0.0410959
-0.0140845
0.0136986
-0.0133333
0.012987
0.04
0.0136986
-0.0133333
-0.027027
-0.0136986
0
0.0136986
0.04
0.012987
0.025641
-0.0133333
0
0.0140845
0.0277778
0.0285714
0.0294118
0.03125
0
0.0333333
0.0169492
0.0526316
0.0357143
-0.0333333
-0.0163934
-0.0163934
0.015873
0.015873
0.0461538
0.0140845
-0.0144928
-0.0153846
0.0169492
0.0740741
0.125
-0.0384615
-0.0188679
-0.16129
-0.180328
-0.0980392
-0.04
-0.111111
-0.0434783
-0.0697674
-0.0952381
-0.105263
-0.0769231
-0.0526316
-0.027027
-0.0526316
-0.0810811
0.030303
0.0555556
0.027027
0
-0.0526316
0.209302
0.155556
0.170732
0.142857
0.217391
0.166667
-0.261538
-0.102041
-0.121951
-0.0769231
-0.111111
-0.157895
-0.162791
-0.272727
-0.28
-0.234043
-0.391304
-0.466667
-0.414634
-0.384615
-0.421053
-0.388889
-0.173913
-0.191489
-0.209302
-0.238095
-0.487179
-0.470588
-0.470588
-0.586207
-0.642857
-0.6875
-0.741935
-0.277778
-0.4
-0.461538
-0.357143
-0.290323
-0.212121
-0.1875
-0.151515
-0.2
-0.241379
-0.259259
-0.478261
-0.428571
-0.2
-0.259259
-0.307692
0
-0.037037
-0.103448
-0.0666667
-0.125
-0.0588235
-0.111111
-0.225806
-0.259259
-0.307692
-0.357143
-0.310345
-0.047619
0
-0.25
-0.304348
-0.2
-0.142857
-0.12
0.0344828
0
-0.153846
-0.037037
-0.04
-0.142857
-0.0666667
-0.037037
0
-0.142857
-0.230769
-0.2
-0.25
-0.307692
-0.214286
-0.185185
-0.166667
-0.130435
-0.25
-0.272727
-0.333333
-0.391304
-0.333333
-0.272727
-0.217391
-0.333333
-0.4
-0.4
-0.473684
-0.52381
-0.454545
-0.727273
-0.809524
-0.764706
-0.578947
-0.3
-0.375
-0.444444
-0.333333
-0.363636
-0.473684
-0.5
-0.428571
-0.5
-0.666667
-0.647059
-0.75
-0.714286
-0.6
-0.538462
-0.333333
-0.411765
-0.5
-0.473684
-0.333333
-0.6
-0.777778
-0.8
-0.636364
-0.555556
-0.75
-0.777778
-0.6
-0.578947
-0.764706
-0.692308
-0.466667
-0.529412
-0.571429
-0.5
0.0666667
0
-0.428571
-0.5
-0.2
-0.272727
-0.555556
-0.5
-0.111111
-0.0588235
0.142857
0.263158
-0.0769231
0
-0.384615
-0.4
-0.166667
-0.230769
-0.4
-0.333333
-0.2
-0.111111
0.0909091
-0.0769231
-0.166667
-0.0909091
0.0769231
0.272727
0.333333
0.142857
0
-0.2
-0.125
-0.5
-0.636364
-0.636364
-0.5
-1
